er,ks2,ks3,ks4,ks_fp,of,qmax,tm,caserne_pompiers,centre_sully,domaine_epinoy,gare_sully,parc_chateau
0.664195991035784,32.3122336176969,30.1669962182688,18.8326918940619,12.1878194005764,0.158625865544379,10311.6919768048,121836.081128879,0.11938567881894699,0.000989815941749018,9.297164077132711,0.00101630334135415,0.0009874836698049471
0.707702547088265,30.0453209570237,38.9446037940681,28.4524455528613,7.72698806527071,0.0870255376134068,7321.72782468516,350486.844206659,0.00103060268357254,0.000989815941749018,8.466311889606251,0.0010154632852465,0.0009874836698049471
0.85270718405419,22.7987747477135,41.2444930014294,31.5843528924929,12.3612376454589,0.0920494012323208,9329.91246487852,360249.914356931,0.00104910417723041,0.000989815941749018,8.312185177057518,0.00102468375667105,0.0009874836698049471
0.843477192800725,36.6768540942669,42.7517516151676,24.2069390121708,16.2184839989105,0.165881473740749,7718.47149044182,615630.780200357,0.00109980882056286,0.000989815941749018,8.726082038228169,0.0010499478890141302,0.0009874836698049471
0.868506285893964,26.0039810357615,41.1190466999402,34.2637723502424,19.8615700504067,0.0448429411680438,24286.5459169964,818627.275396176,0.40343057992743897,0.000989815941749018,9.379370475955259,0.00108230831992206,0.0009874836698049471
0.73499142017588,24.6384828573931,33.5423680466414,32.1526589552639,6.89399008314242,-0.0362231895489618,20940.1488960129,578824.104663227,0.43790460222665795,0.000989815941749018,9.54369538972174,0.00101663333037859,0.0009874836698049471
0.57723389607016,19.2276552946074,46.0497485005669,33.4995648041368,8.05509511849494,0.0452635439502075,17952.0876278835,229898.083813173,0.263885811041829,0.000989815941749018,9.07959599559529,0.00101406794088539,0.0009874836698049471
0.961840756240534,34.8245875407709,36.1393546600686,29.530612697727,16.4628559671598,0.184913553869724,23883.3680661735,762056.310406362,0.46178917302082106,0.000989815941749018,9.54897273927859,0.0010588247131692301,0.0009874836698049471
0.814689593709074,30.4059237409988,41.7867977550067,26.5035468192352,9.39021452804445,0.0238736460314132,18298.1484252317,774498.285849709,0.379774039601221,0.000989815941749018,9.52382640333559,0.0010266180591572,0.0009874836698049471
0.774636660285993,21.9471151955891,31.8483894301299,32.1834065039456,15.5963064863137,-0.0424984059443697,10860.5306608924,854874.295231249,0.0437426739907704,0.000989815941749018,8.38957647637662,0.00105852216971009,0.0009874836698049471
0.764421113607939,32.2372551276488,30.8292305531166,34.7467182469647,7.05465808137902,0.0620174921499565,20079.8088627728,617441.705933625,0.38806620127371505,0.000989815941749018,9.48170045699807,0.00101759598602425,0.0009874836698049471
0.770508764712606,36.1981031867815,28.0565391392261,37.3629739702493,19.3078730939841,-0.172809246701375,12895.5560782212,549208.472000505,0.05029798035671,0.000989815941749018,8.76996263075163,0.00105986917054828,0.0009874836698049471
0.285743645203533,30.554363766606,37.3673885502806,35.2613538881904,9.88774431068334,0.0595599276027642,10693.0602935478,218175.129104099,0.00103170362701214,0.000989815941749018,8.60742891182116,0.00101601390699824,0.0009874836698049471
0.467244438105496,27.1643084946694,32.919474383234,26.1104543133499,12.2447707150364,0.0174059414412826,4524.80384408217,509653.622434612,0.00105945081584758,0.000989815941749018,7.05725257694312,0.0010298133546413199,0.0009874836698049471
0.959210689160507,32.3620990928169,36.8342346759047,18.5247077367641,14.3939577390335,0.177096584981121,10543.1526321503,814868.16683973,0.11022548474734402,0.000989815941749018,9.29065190404686,0.00105033498710354,0.0009874836698049471
0.4630088259927,37.5004580200743,28.9801396897435,27.8886858395999,16.0145980037621,-0.00899765355465934,17060.3864862481,536038.504790314,0.348886111219097,0.000989815941749018,9.40377963485841,0.0010442787167515698,0.0009874836698049471
0.359435643034754,37.9462478483655,32.9661046537291,34.2490112771234,12.4120786718582,0.0406161087461747,9782.44255293626,335611.474628976,0.00104809301333343,0.000989815941749018,8.59960640397348,0.0010241817466546,0.0009874836698049471
0.912415782416239,37.0683212230867,40.8403066323092,33.0891460251948,8.71394370600465,-0.112141856334265,24979.5358266439,246753.710931851,0.546067095452921,0.000989815941749018,9.74387940630661,0.00101518323985515,0.00246336053089027
0.871042134857969,19.358836164074,29.1576701412629,18.6045277415961,15.3762363136478,0.117197011645325,22454.5115065426,754430.895132733,0.500319830257633,0.000989815941749018,9.60623784294871,0.00105219640321739,0.0009874836698049471
0.282616275688633,37.382268677582,30.5534216692625,25.7813989088731,13.5367272973224,0.113821908046491,20980.5162717071,722993.743945194,0.49309908433034294,0.000989815941749018,9.60516534181324,0.0010418373615579699,0.0009874836698049471
0.974942660426255,25.073173574321,43.2480629120907,26.9694518490369,16.2824726658361,-0.07219199034255,17437.6933749006,108569.710401694,0.318806871835197,0.000989815941749018,9.34138350977684,0.00102052155690522,0.0009874836698049471
0.928382282839157,33.3361737562623,33.6475410686061,29.2172573824134,14.9734959350096,-0.0671470150134527,17693.0133612501,313290.62875405,0.34174261149438695,0.000989815941749018,9.40203670555389,0.00102973854211662,0.0009874836698049471
0.77799018346658,34.7290595316468,28.5181257024268,18.7982769405702,17.1113102429186,-0.137149890956748,11345.1325570112,310167.440907539,0.177002736806016,0.000989815941749018,9.30580987547105,0.00103562483290195,0.0009874836698049471
0.356161788066383,29.3976844067033,37.0190337095037,31.51703293005,8.17574699465302,0.121186996624712,8032.24698685063,817767.146660353,0.0010464526650046698,0.000989815941749018,8.42727787624806,0.00102337536501997,0.0009874836698049471
0.853087768728845,29.0054121869616,29.9032667976618,27.9475785972457,10.1815680340154,0.0984639777176082,6609.04611309804,851352.145276793,0.00106298378605236,0.000989815941749018,8.17588000529425,0.00103157048315518,0.0009874836698049471
0.953574899176601,30.2055089130718,46.114414323899,21.1226369492756,12.6223440093256,-0.0613483345714397,22488.1630444541,661348.186724831,0.5321620027900711,0.000989815941749018,9.727220589417211,0.00103600673811597,0.0009874836698049471
0.607103026004042,20.7547828628588,34.2950063059852,21.5534991663089,10.3277634743392,-0.11156571177356,12292.1497436846,284684.704641531,0.209789380084862,0.000989815941749018,9.26688659063285,0.00101839307427442,0.0009874836698049471
0.36296024621767,23.7855880745314,35.6540175444866,31.8295649438351,5.04300572185777,-0.185607031170465,4854.02360371547,202097.353426241,0.0010219358029848599,0.000989815941749018,6.88271679381022,0.00101109705708776,0.0009874836698049471
0.627623363038059,27.2517090732837,28.0856082543451,32.2165044972533,8.25453759400407,0.0999181772259995,12446.847068314,457222.326751245,0.18714968618474598,0.000989815941749018,8.98535248116788,0.00101802512224655,0.0009874836698049471
0.926093976396136,28.2939419016941,29.5706910127355,34.897814642326,10.6583817459003,0.0823908439465799,24032.7992293029,397110.82570821,0.41042113870289504,0.000989815941749018,9.423425799451971,0.00102178122207165,0.0009874836698049471
0.479023117446573,23.6511046399595,36.2497917739721,23.5153492129827,14.2504254570801,-0.0521519688731991,15689.2570745079,858949.852320689,0.28999912177088505,0.000989815941749018,9.333338454519769,0.00105106578084736,0.0009874836698049471
0.723157771631377,30.6799178611906,38.8827281258209,36.7679192940006,6.35166213587625,0.0849783465212211,11027.697507144,639854.482746667,0.108094508100283,0.000989815941749018,8.75993076559938,0.00101622550688437,0.0009874836698049471
0.202715007323073,36.1365660301223,36.5275018892623,24.058492375249,8.31500750026316,-0.179710408443585,22047.1863950128,318408.408866036,0.615706594576713,0.000989815941749018,9.836620553008268,0.0010158338895205699,0.00146507159721937
0.034395908112172,25.4647835274925,36.8529054075899,29.2998391692899,18.0310553806252,-0.0108461605252698,9349.97814732557,362804.171124356,0.00108168228842116,0.000989815941749018,8.475784017009321,0.0010408162881096802,0.0009874836698049471
0.145235217637615,28.6349380201194,36.6001756156515,33.1616011517169,7.35637941733468,0.134405063700303,24148.4118455634,708520.989479783,0.6663177076535071,0.000989815941749018,9.79641328572135,0.00101942727915474,0.0103630145240098
0.678975352388574,35.8691480325907,40.6145208557462,19.7087945426954,8.73297133000451,0.0477691070581786,7664.9989440986,448212.203498181,0.0164555903911358,0.000989815941749018,9.15877700535405,0.00101872192185105,0.0009874836698049471
0.277830333102494,32.8376014223835,43.5644733220106,20.7254595077597,11.8215177744848,-0.153058527247235,18594.0394707578,180703.75486551,0.5090522160740529,0.000989815941749018,9.69879024089759,0.00101765360618105,0.0009874836698049471
0.940041770376265,20.6441131535778,35.6005167261185,21.7634947728785,10.2850898632943,-0.124096410924476,10629.9969600365,829322.123484047,0.0594314263795922,0.000989815941749018,9.06149696021175,0.00103117076392323,0.0009874836698049471
0.608804794865195,33.5504326110659,43.2686256594025,20.0747639906779,13.2193112998083,-0.0515633601793088,16571.852753357,287164.412639082,0.45881757517113203,0.000989815941749018,9.642271093048029,0.0010239823860663199,0.0009874836698049471
0.511615709631704,23.6190127140563,36.3688579798257,18.3381295965984,12.575724561899,0.039715329546947,13224.7480994286,414376.385571527,0.282813114609597,0.000989815941749018,9.407924938088911,0.00102711109454727,0.0009874836698049471
0.477197367401095,31.0379257686622,45.8671052733855,32.6486662970856,8.47415817661095,0.0250670201442204,12395.8417009916,378834.354635431,0.140240967431867,0.000989815941749018,9.03746150709021,0.0010169849496178699,0.0009874836698049471
0.0281850137407891,25.6450496735564,39.6455028834892,34.0549194539338,7.01648005000898,-0.141204616374522,3497.01928077592,671828.394749703,0.00103591539161057,0.000989815941749018,5.67918562181529,0.00101812501410119,0.0009874836698049471
0.0888498855670914,18.0351893859683,30.5257284437632,37.8773029933823,14.8688298101013,-0.138808377157338,11383.6282447069,396433.252122693,0.00106579943468822,0.000989815941749018,7.84400230807101,0.00103294774436977,0.0009874836698049471
0.410842979092849,21.8977780707739,30.7094246920804,34.9926187551673,14.9812690666271,-0.157487750243302,9247.66903587757,345373.160241133,0.0010611528544841801,0.000989815941749018,7.97816470731717,0.00103064595985058,0.0009874836698049471
0.496539620582014,29.131336297188,34.1949765140517,34.1267802838655,11.7158223289461,0.158848336543888,21627.0223668981,455694.232092697,0.42632312454382504,0.000989815941749018,9.372821541134641,0.00102650373224285,0.0009874836698049471
0.315375450119842,33.4136301082373,27.5235885062534,21.1622805516375,13.0328110015311,0.0818033475287259,24488.773185879,295510.620773944,0.5845121723243331,0.000989815941749018,9.75355841628436,0.00102427464251325,0.0009874836698049471
0.0371656120205298,25.0837071992224,37.1784455689136,27.8766014355049,16.9775822997419,-0.060690569263976,20408.1251084059,699716.320914374,0.46762174860831396,0.000989815941749018,9.39929364449669,0.00105760390013788,0.0009874836698049471
0.57496595634683,23.9824265195755,36.1069328953885,28.4051343671652,18.2940280223289,-0.0655406344857998,8499.0968061164,470693.169017646,0.00109822652627783,0.000989815941749018,8.35758164945886,0.0010491255990717,0.0009874836698049471
0.883254155354109,24.1902717647189,46.126907465104,27.3766151877213,19.4077150237211,-0.0790689870434813,13752.494257526,771337.680097465,0.0573580741601891,0.000989815941749018,8.96949979329424,0.0010757072641092301,0.0009874836698049471
0.984024208548479,24.2233189138165,30.1476531118341,35.6656605245778,6.5506303994474,-0.127413449692447,21665.0414384929,522880.659648409,0.4848527044033711,0.000989815941749018,9.58052188492808,0.00101539297771049,0.0107923119061075
0.681408345463918,24.491948533156,43.6902658885485,30.1165101971803,5.47512627142714,-0.161240344950184,19108.6996724508,93309.2532312736,0.498645736276915,0.000989815941749018,9.65826443051624,0.0010105069459092,0.0009874836698049471
0.469804476054152,23.4094681984093,43.2241288448265,19.1690802337555,5.00659489389393,0.0379252531365492,8333.74577157153,559747.74621037,0.12062977303510002,0.000989815941749018,9.26263615435564,0.00101311001007007,0.0009874836698049471
0.837093937259633,37.235339318011,38.752174098175,25.1236897434201,9.02935962222517,0.0670233079276979,3119.76956279343,724161.839550843,0.00104912332259122,0.000989815941749018,6.0422288927706695,0.0010247006680922301,0.0009874836698049471
0.847427431630204,33.3604159253975,41.6712577487575,21.3500030691549,18.8587988272938,-0.198459195939079,22777.2484748974,235251.16716057,0.5589240667645461,0.000989815941749018,9.69784620820034,0.0010340746239710901,0.0009874836698049471
0.735325426995056,22.3112774000783,40.2850447083125,36.5478762502922,19.8856116115407,-0.166244359403756,7365.09518704331,516863.8326441,0.00111905299945975,0.000989815941749018,7.472080475789861,0.00105986522527788,0.0009874836698049471
0.866529686911264,34.5756749042077,40.5948865376599,20.7767564066546,10.8500988838926,0.120566127022635,19645.1685676225,431874.939023519,0.5234303561742261,0.000989815941749018,9.75168620158308,0.0010231817238344901,0.0009874836698049471
0.462842759719351,24.2127339891298,43.5353300894983,37.3503475242387,11.0394887431699,0.0215914864011109,16191.659756578,572942.753624996,0.258990239941628,0.000989815941749018,9.020423024411711,0.00102758686169615,0.0009874836698049471
0.275824298340827,19.709769890802,33.7160017645126,19.1986496054241,9.8122855679458,-0.0107614559921436,18849.3447643556,801763.37298895,0.450675949183781,0.000989815941749018,9.58618033651814,0.0010289097679048,0.0009874836698049471
0.128996298658429,28.5990467274515,39.6384205764486,29.8693311154004,14.6624173977249,0.0125760909420438,6292.58305676561,282321.6214939,0.00105423418618813,0.000989815941749018,7.74498869200613,0.00102722063900422,0.0009874836698049471
0.10376767088566,20.5545891025523,28.7867406604951,19.3158003539918,19.6469785805268,0.137714912681561,5715.55056538107,411170.440765205,0.00110095546827799,0.000989815941749018,8.417942160848451,0.00105049877126972,0.0009874836698049471
0.638991478829645,29.7493785920227,46.2771244379366,19.4534277614998,14.3607022694801,0.0577957723847591,24354.9346723403,243935.078905955,0.584242238999446,0.000989815941749018,9.78498658714467,0.00102485690985336,0.0009874836698049471
0.0135874186025467,32.9072926484607,31.6269262454566,36.7176496404828,10.0816320423235,-0.151338270765077,21839.9876109171,321053.474069276,0.49083306378908903,0.000989815941749018,9.36630720975318,0.00101882098618807,0.0009874836698049471
0.100001896677772,22.8087943892507,39.3772800942976,24.9390869285958,12.5925742576737,-0.0958167864795774,17416.8547096271,582021.47948085,0.387628350881558,0.000989815941749018,9.37891861636713,0.00103342637198467,0.0009874836698049471
0.68490538854152,30.8276329754526,34.039907236984,20.1640928659495,16.414179407279,-0.0658498059513978,3325.25677251397,745180.710018289,0.00111468447891682,0.000989815941749018,6.718079986560099,0.00105761010156205,0.0009874836698049471
0.850601023160853,34.4039714083262,45.2590833073854,26.1368400681857,17.0175426287542,0.168785238303803,14548.5368131096,364244.226893502,0.15579067898635998,0.000989815941749018,9.25853237742649,0.00103868917255751,0.0009874836698049471
0.931109937317669,19.1339189506182,31.2748470400786,25.2506315782387,19.6808768752776,0.0746055933996104,21573.4249599488,315151.108742311,0.40586739203141103,0.000989815941749018,9.39280958336323,0.0010434968195148,0.0009874836698049471
0.130415833945386,25.9300494546583,40.1080176806543,33.580696333698,16.4174310898222,-0.147516070315149,5639.69452935411,722385.560839666,0.00111104342652429,0.000989815941749018,7.065815730089049,0.00105571384743979,0.0009874836698049471
0.526519167445833,32.7418938083667,33.4987654745206,23.3955125573277,9.64521124672494,0.13021623089686,7810.92837630725,428218.602975592,0.0010403760364514302,0.000989815941749018,8.91922529728311,0.00102034866941189,0.0009874836698049471
0.427055780232185,34.8683225532807,46.0877446819423,27.4951151720667,12.2191748102405,0.107727379782218,8805.15895177657,270400.916300344,0.0010422904849148099,0.000989815941749018,8.76518236946598,0.00102129783466264,0.0009874836698049471
0.68626459427434,34.7195077263098,35.9075654803449,19.3779301540274,11.318712797286,-0.0344292036347091,5189.42880747793,775162.186592793,0.00106796097887377,0.000989815941749018,8.34266045319502,0.0010340339197682901,0.0009874836698049471
0.680759805551264,36.652683090535,29.5230829798896,24.6288561171759,15.8524425308011,0.0664629033746198,3805.00583295198,376459.392317893,0.0010699902058440801,0.000989815941749018,6.64160186209041,0.00103501959782193,0.0009874836698049471
0.445207519611344,29.5589560276829,42.868696844941,35.1912939966889,8.15462917858851,-0.0153737905220129,21441.5641163201,599219.96823832,0.362769442936968,0.000989815941749018,9.43402285548642,0.00102002963514264,0.0009874836698049471
0.420240782530513,32.6902300903527,42.3610120244883,26.4733401226951,6.08076260882779,0.0277906845260411,9570.5138302343,368964.46823068,0.0885240408259555,0.000989815941749018,9.11000929893788,0.0010133100778229901,0.0009874836698049471
0.164915428142063,37.4210082935402,42.9394979406847,24.3177019810583,8.99225939900032,0.0311979329702445,24060.8967758631,331979.21917379,0.6664763731801671,0.000989815941749018,9.90090681882194,0.00101725428917182,0.00224677388554251
0.25245066019427,19.5422706187842,35.1838628940424,25.4464258238021,15.7015198300954,-0.0916879559304565,10640.2191500249,170276.852177156,0.0010473346270487099,0.000989815941749018,8.65168238975572,0.00102379609787989,0.0009874836698049471
0.582359505695757,19.4517255134741,41.4708622648893,37.4112942386232,15.2691735037521,-0.076270787406154,16290.9383732048,140072.850805172,0.23465571613716601,0.000989815941749018,8.88033811638327,0.00102112777263265,0.0009874836698049471
0.0825078782204073,30.8410992979305,45.4514764989447,22.7019659159845,5.61983495408785,0.132180553889275,20472.7660530875,596932.851275566,0.914566982714663,0.000989815941749018,10.2013182240791,0.00101446341729359,0.007763697466579521
0.0961431011548266,29.0742129570991,31.1811107722437,36.7251683634939,13.1036947086395,-0.0392988700073212,23319.7670950317,784027.719827284,0.45507949936468295,0.000989815941749018,9.33469922387348,0.00104251528992496,0.0009874836698049471
0.454542366543785,24.9792043872597,35.590207575243,24.6157958303951,11.4620316189353,0.0254589822803624,7873.73309268616,757649.132875335,0.00106813382814681,0.000989815941749018,8.67809541685165,0.00103411914954412,0.0009874836698049471
0.916476933771744,37.6735522889625,42.2009571522986,20.2263328076946,15.5613068938849,0.174936677089613,10295.1127776206,435438.712026621,0.0758052630987198,0.000989815941749018,9.229078643974109,0.001036942239328,0.0009874836698049471
0.848865592598915,20.663753903429,35.4620478006452,19.493817410511,6.77040160287754,0.191033920495398,15232.8255043207,367797.680916486,0.37653232307121703,0.000989815941749018,9.554898387095221,0.0010142507487333199,0.0009874836698049471
0.908830857061781,26.2516216820618,40.2437065210287,19.4352482985193,16.0452149477939,-0.0365405276685953,15488.570690223,506955.536982746,0.355238799210948,0.000989815941749018,9.46472866001942,0.00104247660096327,0.0009874836698049471
0.214568803043105,21.2483012688532,31.2594806244504,28.1113048205292,15.9399839279684,0.153308722786512,21987.8807786624,119253.421306884,0.418853270465864,0.000989815941749018,9.36705244908499,0.00102111347057276,0.0009874836698049471
0.0935455734292045,33.6807169485977,28.3744533125823,26.8418392982753,18.6354135646776,-0.068250788047351,10949.6417750912,776861.965724882,0.00113966085530222,0.000989815941749018,8.891434830237811,0.00107111699916895,0.0009874836698049471
0.800638392757159,24.3477465606946,34.9723682060977,24.5893595873844,15.3613034670148,0.00671640939572826,15744.2960987124,505789.178893986,0.263209265186938,0.000989815941749018,9.292341632135429,0.00103988746972315,0.0009874836698049471
0.939830145552289,18.3723108676868,43.7610875570169,26.4418526932225,14.6107730888797,0.189924891488813,4715.93107094476,819243.702236109,0.00110277788930268,0.000989815941749018,7.09757816971796,0.00105147488164247,0.0009874836698049471
0.197502205968136,25.3064197316859,37.6197211689502,26.0607456826838,15.82302774649,0.018960262076743,22312.5536494683,852437.452421533,0.4673229273230779,0.000989815941749018,9.49190959305132,0.0010598210168324901,0.0009874836698049471
0.415536881606793,28.402138977712,29.9394132677,29.060191394859,16.9940038392623,0.0553981636432,13874.6975853681,659898.207635761,0.168037633181944,0.000989815941749018,9.04564020380338,0.00105563915633274,0.0009874836698049471
0.345047986501129,20.2730039641447,40.8852832474746,31.8931946854712,12.9453519060544,0.0941155121565797,8823.80137073761,248657.696146781,0.0010437698903273801,0.000989815941749018,8.06652501777519,0.00102203240277405,0.0009874836698049471
0.196796292894054,24.2636208923347,42.037731229905,32.5871857999964,15.8049903821386,-0.0728894051184877,7990.33637736086,525867.773649466,0.0010868887712177698,0.000989815941749018,8.00959084185035,0.00104343383595862,0.0009874836698049471
0.464494765858166,30.0002871823125,41.3310117722442,27.0666056706337,19.7394310349366,0.105312096882798,14634.3147905301,409671.279175975,0.14573423287401902,0.000989815941749018,9.149634603409789,0.00105085431076657,0.0009874836698049471
0.783375937910751,32.9533435291937,40.4654447457939,30.2129317242559,14.6152719282766,0.147657785894535,16087.3065464133,158102.468115693,0.275048031606108,0.000989815941749018,9.284669420787589,0.00102104412149481,0.0009874836698049471
0.733743383861613,29.2022627485683,38.4894437972084,35.3715995665127,13.2225427363743,-0.162807562092692,12844.1906811642,321886.841200588,0.0704884718276481,0.000989815941749018,8.8306900060104,0.00102540482941675,0.0009874836698049471
0.0361377994394861,30.381622853037,38.4610720045958,31.8138892696099,7.50489160172874,-0.188867965611815,21516.1516118543,621480.697030695,0.540774517702349,0.000989815941749018,9.58284837624553,0.00101866103908902,0.0009874836698049471
0.74312108141277,21.5553674842929,37.9510453980323,18.1451032789983,8.42157570641255,0.0739574008059688,22059.1173866536,790207.536122605,0.648196783541192,0.000989815941749018,9.89545718913079,0.00102362797075537,0.00593319206128421
0.249235173346708,26.8477087568538,29.0580060167843,35.5585541166784,12.6524815004354,-0.10880729383193,21964.9826781838,451861.060089514,0.380728049974165,0.000989815941749018,9.30031703825779,0.00102859849584484,0.0009874836698049471
0.0153093032860197,25.4066335271299,40.2287591028726,24.3239549419284,18.9895003315108,0.0639007821190171,21711.5296744606,561281.842013012,0.5324825091433271,0.000989815941749018,9.518933470961061,0.0010583719105466,0.0009874836698049471
0.920446783462306,23.2185673988797,28.0675434833067,21.6289547307184,12.7538320408086,0.169409300643951,19832.5837732805,608129.883436306,0.43063118979746795,0.000989815941749018,9.53690853249347,0.00103464711178051,0.0009874836698049471
0.216847906755516,25.1056973294448,38.6385730350344,29.3392662423616,5.29939020295511,0.186610279997718,12699.0005889004,87377.1590975448,0.25804217501805604,0.000989815941749018,9.1614783325195,0.0010104334885141198,0.0009874836698049471
0.171228937802836,26.2015260157362,40.3711233683024,24.8006423119875,18.4767471162824,-0.00405952010275795,14931.5292069493,238346.19950349,0.20751691631534805,0.000989815941749018,9.2030709048416,0.0010344658231093,0.0009874836698049471
0.37295509705483,32.4091493677255,29.0792969801789,33.8706835799338,6.43362863959279,-0.123971496263705,15771.4424067982,340192.874327747,0.29502708846666303,0.000989815941749018,9.28096011596655,0.00101342742079231,0.0009874836698049471
0.561914040256757,34.1986213480635,43.9443567282427,34.3179651381914,8.41960052482667,0.140504320545122,10742.8791713673,733102.349992172,0.00104520410214459,0.000989815941749018,8.81416238930405,0.00102275420675819,0.0009874836698049471
0.585807519531809,28.6926420810446,30.1979107499681,26.5971359114302,17.9473817454639,-0.175323165225051,11955.0915478286,555522.415651173,0.0127933953685169,0.000989815941749018,8.97054118070975,0.00105359844154419,0.0009874836698049471
0.256193596984027,31.4728388607316,30.3499865660165,30.813039331343,6.25099780256744,0.013806324391067,17515.8338139961,755829.685302834,0.402105168860099,0.000989815941749018,9.45168902049508,0.00101699647150824,0.0009874836698049471
0.902279414880788,20.5929202779476,31.0290391334798,23.5559678548947,9.19960709781735,0.165089129247982,17481.2392703956,673056.886980443,0.32656303732303804,0.000989815941749018,9.413363142814449,0.00102423689132343,0.0009874836698049471
0.503745013186242,29.3209209750453,29.7364321892429,29.3620581095153,16.451257143534,0.196620272642002,24454.5570357554,376334.988739919,0.46069725902870395,0.000989815941749018,9.50149325640976,0.00103687927342883,0.0009874836698049471
0.652985147304134,35.9508424640587,34.9049919150304,37.7844248259254,18.0029556473519,0.121610458800197,22228.3684883201,197650.917750216,0.39989238232512603,0.000989815941749018,9.38830196613165,0.0010294378288972698,0.0009874836698049471
